Timestamp,total_connections,sum_syn_ack_rst_flags,unique_dest_ports,avg_bytes_per_sec,avg_packets_per_sec,avg_iat_mean,avg_iat_variance,attack_fraction,dominant_attack_type,pkt_ttl_variance,pkt_tcp_window_avg,pkt_ip_frag_fraction,pkt_payload_mean,pkt_payload_std,pkt_retrans_count,pkt_portscan_delta_std,source_file
2017-07-03 01:37:00,5,0,1,664155.0216639915,6341.377578495531,2020.6,61072752.60000001,0.0,BENIGN,1092.2666666666669,0.0,0.0,59.6,51.27745876871998,5,10473.453204396885,File_10
2017-07-03 01:37:50,2,0,1,6396.579791360581,96.4110476010492,2.5,0.0,0.0,BENIGN,1228.8,0.0,0.0,68.0,56.032133637761824,4,2480.116803700987,File_10
2017-07-03 01:38:20,2,0,1,714390.6418206786,12409.257866018947,3.5,0.0,0.0,BENIGN,0.0,0.0,0.0,86.33333333333333,62.291786510475575,4,26257.384373924222,File_10
2017-07-03 01:38:50,4,0,1,559060.499776192,6100.794413214107,2.5,0.0,0.0,BENIGN,0.0,0.0,0.0,61.0,52.7852793332167,4,27809.630854164494,File_10
2017-07-03 01:39:30,18,0,1,1651110.7995276563,18073.65485672973,9.88888888888889,0.0,0.0,BENIGN,1053.2571428571428,0.0,0.0,65.22222222222223,52.15368011182288,18,17663.164354910234,File_10
2017-07-03 01:39:40,3,0,1,1304209.8967500294,14858.652197577103,2.3333333333333335,0.0,0.0,BENIGN,1092.2666666666669,0.0,0.0,80.33333333333333,96.9735359088585,3,17944.768211375704,File_10
2017-07-03 01:40:00,1,0,1,2238095.2380952383,23809.52380952381,3.0,0.0,0.0,BENIGN,2048.0,0.0,0.0,87.0,90.50966799187809,1,0.0,File_10
2017-07-03 01:40:10,1,0,1,11796.55772577838,128.9241281505834,3.0,0.0,0.0,BENIGN,2048.0,0.0,0.0,87.0,90.50966799187809,1,0.0,File_10
2017-07-03 01:40:40,3,0,1,544685.0141499647,6404.783194737261,1.6666666666666667,0.0,0.0,BENIGN,1228.8,0.0,0.0,67.16666666666667,72.4055706880808,3,14673.993354230472,File_10
2017-07-03 01:40:50,2,0,1,2046382.9787234042,23971.63120567376,3.5,0.0,0.0,BENIGN,0.0,0.0,0.0,57.0,58.240879114244144,3,26327.74793231468,File_10
2017-07-03 01:41:00,2,0,1,5690.217436191371,112.5451405606384,3.0,0.0,0.0,BENIGN,0.0,0.0,0.0,99.25,109.86468950486321,2,22757.065208169723,File_10
2017-07-03 01:41:40,1,0,1,1809954.7511312217,18099.547511312216,1.0,0.0,0.0,BENIGN,2048.0,0.0,0.0,59.5,37.476659402887016,1,0.0,File_10
2017-07-03 01:42:20,1,0,1,8193.548387096775,193.5483870967742,7781.333333333334,181507408.3333333,0.0,BENIGN,0.0,0.0,0.0,28.0,11.313708498984761,1,0.0,File_10
2017-07-03 01:43:00,4,0,1,1057924.0817296025,18641.695792773884,3.0,0.0,0.0,BENIGN,0.0,0.0,0.0,69.5,81.83781871133034,4,18494.665516613935,File_10
2017-07-03 01:43:20,1,0,1,1319327.731092437,16806.72268907563,1.0,0.0,0.0,BENIGN,2048.0,0.0,0.0,108.5,106.77312395916867,1,0.0,File_10
2017-07-03 01:43:30,1,0,1,2719211.8226600983,19704.433497536946,3.0,0.0,0.0,BENIGN,0.0,0.0,0.0,46.0,33.94112549695428,1,0.0,File_10
2017-07-03 01:43:50,1,0,1,1650485.436893204,19417.47572815534,1.0,0.0,0.0,BENIGN,2048.0,0.0,0.0,128.0,144.2497833620557,1,0.0,File_10
2017-07-03 01:44:20,5,0,1,652850.9720001675,8367.765604359878,6.2,0.0,0.0,BENIGN,1137.7777777777778,0.0,0.0,65.6,67.74494651099651,5,15052.437336782963,File_10
2017-07-03 01:45:20,3,0,1,1385167.9285575617,16404.581634634054,18.0,0.0,0.0,BENIGN,1228.8,0.0,0.0,89.16666666666667,80.45474918652513,3,8330.89756508865,File_10
2017-07-03 01:46:30,7,0,1,1176516.003201492,16207.944804911158,21.857142857142858,0.0,0.0,BENIGN,1102.7692307692307,0.0,0.0,61.785714285714285,54.88194122411736,7,17767.80597750994,File_10
2017-07-03 01:46:40,1,0,1,4909.9304155557,65.03219093451258,3.0,0.0,0.0,BENIGN,2048.0,0.0,0.0,36.5,13.435028842544403,1,0.0,File_10
2017-07-03 01:47:20,2,0,1,1878348.5833976408,21000.99217285856,25.5,0.0,0.0,BENIGN,1365.3333333333333,0.0,0.0,70.25,66.40469360921209,2,18105.19819155691,File_10
2017-07-03 01:47:40,1,0,1,1106382.9787234042,21276.595744680853,49.0,0.0,0.0,BENIGN,0.0,0.0,0.0,80.66666666666667,98.14954576223639,2,25522.5,File_10
2017-07-03 01:48:10,3,0,1,1306410.3590567908,13754.170330794734,6920.111111111112,428793653.77777785,0.0,BENIGN,1092.2666666666669,0.0,0.0,53.0,32.67414880299103,3,20887.94456714207,File_10
2017-07-03 01:48:40,3,0,1,735379.6645347088,9685.684845517977,2.3333333333333335,0.0,0.0,BENIGN,682.6666666666666,0.0,0.0,43.833333333333336,26.286244818662606,3,25677.85791377466,File_10
2017-07-03 01:48:50,9,0,1,1295264.4917717548,13555.345042212875,7.777777777777778,0.0,0.0,BENIGN,870.065359477124,0.0,0.0,60.94444444444444,46.73891466209769,9,23474.941786559408,File_10
2017-07-03 01:49:10,3,0,1,740657.7589502599,14626.504591077748,3.0,0.0,0.0,BENIGN,0.0,0.0,0.0,94.66666666666667,88.17860662692888,3,26883.584101826902,File_10
2017-07-03 01:49:20,10,0,1,1516908.9750179346,16539.10149548352,2.6,0.0,0.0,BENIGN,980.884210526316,0.0,0.0,57.0,42.610846160646894,10,20066.417079952083,File_10
2017-07-03 01:49:30,3,0,1,412495.1018272712,6558.144589385384,17.666666666666668,0.0,0.0,BENIGN,682.6666666666666,0.0,0.0,73.83333333333333,61.17978969125888,3,23352.286221267503,File_10
2017-07-03 01:49:40,1,0,1,7881.483419451893,65.40650140623978,3.0,0.0,0.0,BENIGN,0.0,0.0,0.0,37.0,11.313708498984761,1,0.0,File_10
2017-07-03 01:49:50,4,0,1,1955356.56700667,19059.02469822502,14.0,0.0,0.0,BENIGN,877.7142857142857,0.0,0.0,68.875,52.14112032332474,4,24780.233574363258,File_10
2017-07-03 01:50:00,4,0,1,1272599.3485586164,10967.121791824644,3.25,0.0,0.0,BENIGN,0.0,0.0,0.0,56.875,40.66742290475616,4,25646.339039372637,File_10
2017-07-03 01:50:30,1,0,1,3882.3015577735,64.70502596289167,3.0,0.0,0.0,BENIGN,2048.0,0.0,0.0,31.0,11.313708498984761,1,0.0,File_10
2017-07-03 01:51:00,1,0,1,15544.205817974176,126.89147606509532,49.0,0.0,0.0,BENIGN,2048.0,0.0,0.0,41.0,29.698484809834994,1,0.0,File_10
2017-07-03 01:51:20,6,0,1,1026967.7895436083,10455.828450330104,2.6666666666666665,0.0,0.0,BENIGN,0.0,0.0,0.0,52.083333333333336,32.67876244828612,6,30787.96031750718,File_10
2017-07-03 01:51:30,2,0,1,6444.025047355275,129.07291709275052,3.0,0.0,0.0,BENIGN,1024.0,0.0,0.0,59.75,41.16126820203673,2,953.179941039466,File_10
2017-07-03 01:51:40,1,0,1,15839.560579932298,191.60758766047127,9931.333333333332,295715408.33333343,0.0,BENIGN,0.0,0.0,0.0,40.333333333333336,16.165807537309522,2,0.0,File_10
2017-07-03 01:53:00,4,0,1,1004955.2300690585,10708.831896492338,2.25,0.0,0.0,BENIGN,1170.2857142857142,0.0,0.0,69.625,55.76465214247668,4,15673.879425493167,File_10
2017-07-03 01:53:10,36,0,1,587860.8988044177,9449.259612125981,6061.222222222223,292231409.0092593,0.0,BENIGN,93.06602512697145,0.0,0.0,61.71264367816092,48.09557056575976,51,27696.006851759703,File_10
2017-07-03 01:53:30,8,0,1,1304864.1536939745,16009.974548435648,7.75,0.0,0.0,BENIGN,1092.2666666666667,0.0,0.0,78.9375,68.92940228958902,8,12963.697679631721,File_10
2017-07-03 01:53:40,2,0,1,1603809.2695191689,18868.344347284336,1.0,0.0,0.0,BENIGN,1365.3333333333333,0.0,0.0,54.25,39.10136400007891,2,16047.768089882988,File_10
2017-07-03 01:54:10,2,0,1,646770.1811910899,7608.295360259828,2.5,0.0,0.0,BENIGN,1365.3333333333333,0.0,0.0,56.25,42.758040179596634,2,25291.1581431579,File_10
2017-07-03 01:54:50,4,0,1,1215963.788386214,15770.141671667601,3.25,0.0,0.0,BENIGN,1170.2857142857142,0.0,0.0,81.75,75.06140343554925,4,19625.112162424834,File_10
2017-07-03 01:55:20,2,0,1,693833.4567715086,9633.88787657067,26.0,0.0,0.0,BENIGN,0.0,0.0,0.0,91.5,109.21996154549771,2,1631.5310464577606,File_10
2017-07-03 01:55:40,3,0,1,1189834.0007489936,13998.04706763522,1.0,0.0,0.0,BENIGN,1228.8,0.0,0.0,66.0,55.8139767441812,3,16033.631149555611,File_10
2017-07-03 01:57:00,1,0,1,1064748.201438849,28776.97841726619,3.0,0.0,0.0,BENIGN,2048.0,0.0,0.0,47.0,33.94112549695428,1,0.0,File_10
2017-07-03 01:57:40,1,0,1,9193.021072734924,194.21875505778007,7818.333333333334,183238305.33333334,0.0,BENIGN,0.0,0.0,0.0,68.0,67.88225099390856,1,0.0,File_10
2017-07-03 01:58:30,1,0,1,1360000.0000000002,26666.666666666668,3.0,0.0,0.0,BENIGN,0.0,0.0,0.0,47.666666666666664,46.188021535170066,2,31558.5,File_10
2017-07-03 01:59:30,2,0,1,16591.133243228327,128.83910348246184,3.5,0.0,0.0,BENIGN,0.0,0.0,0.0,61.75,44.34241761564202,2,5107.6679827708285,File_10
2017-07-03 02:00:40,2,0,1,1268722.901064249,17277.62449086848,0.5,0.0,0.0,BENIGN,1365.3333333333333,0.0,0.0,63.25,53.98996820397903,2,5329.699512063404,File_10
2017-07-03 02:01:20,1,0,1,1033112.5827814568,26490.06622516556,4.0,0.0,0.0,BENIGN,0.0,0.0,0.0,59.0,39.59797974644666,1,0.0,File_10
2017-07-03 02:01:30,5,0,1,668125.1880941888,15543.380683128333,7927763.6000000015,941772634422148.2,0.0,BENIGN,0.0,0.0,0.0,56.0,39.78190543450628,6,23286.707737247874,File_10
2017-07-03 02:01:40,3,0,1,644027.0323457634,5274.043251729908,33.333333333333336,0.0,0.0,BENIGN,0.0,0.0,0.0,49.666666666666664,20.944370763206678,3,24495.80351488801,File_10
2017-07-03 02:02:10,1,0,1,3207.7168941032364,22.96694673582269,20353.0,1239561316.0,0.0,BENIGN,0.0,0.0,0.0,72.5,57.27564927611035,1,0.0,File_10
2017-07-03 02:03:30,7,0,1,682814.7246278937,10028.637478121278,6239.809523809525,807506694.3333333,0.0,BENIGN,0.0,0.0,0.0,66.3125,62.540353639337006,9,19948.33685253541,File_10
2017-07-03 02:03:40,2,0,1,1495384.5508402137,10875.489680224175,3.5,0.0,0.0,BENIGN,0.0,0.0,0.0,94.25,75.55737334414601,2,23079.954799686144,File_10
2017-07-03 02:03:50,1,0,1,3429.904834197838,56.22794810160391,3.0,0.0,0.0,BENIGN,2048.0,0.0,0.0,60.0,42.42640687119285,1,0.0,File_10
2017-07-03 02:04:50,1,0,1,4327.902240325866,84.86082824168365,3.0,0.0,0.0,BENIGN,2048.0,0.0,0.0,52.5,33.23401871576773,1,0.0,File_10
2017-07-03 02:05:10,1,0,1,1639344.262295082,21857.92349726776,1.0,0.0,0.0,BENIGN,0.0,0.0,0.0,62.5,60.10407640085654,1,0.0,File_10
2017-07-03 02:05:20,1,0,1,15149.308084486524,129.48126567937203,20546.333333333336,1266024004.3333333,0.0,BENIGN,0.0,0.0,0.0,60.0,42.42640687119285,1,0.0,File_10
2017-07-03 02:05:30,1,0,1,2470588.2352941176,23529.41176470588,4.0,0.0,0.0,BENIGN,0.0,0.0,0.0,40.0,22.627416997969522,1,0.0,File_10
2017-07-03 02:07:00,1,0,1,1378048.780487805,24390.243902439022,4.0,0.0,0.0,BENIGN,0.0,0.0,0.0,37.0,11.313708498984761,1,0.0,File_10
2017-07-03 02:07:30,3,0,1,1941303.1713356867,22621.97166128588,3.0,0.0,0.0,BENIGN,0.0,0.0,0.0,45.42857142857143,34.19969367726921,4,23400.4736609231,File_10
2017-07-03 02:09:30,2,0,1,1597496.3890226288,27828.59894077997,3.0,0.0,0.0,BENIGN,0.0,0.0,0.0,56.333333333333336,43.95300520631856,4,23059.11381298076,File_10
2017-07-03 02:10:40,2,0,1,888507.971687551,9065.443408610196,3979.333333333333,93773066.66666667,0.0,BENIGN,0.0,0.0,0.0,61.666666666666664,47.98610910114162,4,24743.800697548468,File_10
2017-07-03 02:11:30,1,0,1,9801.33086698537,96.09147908809187,3.0,0.0,0.0,BENIGN,2048.0,0.0,0.0,70.0,60.81118318204309,1,0.0,File_10
2017-07-03 02:11:40,1,0,1,2214285.714285714,17857.14285714286,4.0,0.0,0.0,BENIGN,0.0,0.0,0.0,32.0,11.313708498984761,1,0.0,File_10
2017-07-03 02:13:00,3,0,1,383844.794486687,8892.932169499682,3.0,0.0,0.0,BENIGN,0.0,0.0,0.0,74.66666666666667,47.86090958879351,3,4494.514727976759,File_10
2017-07-03 02:13:10,4,0,1,1811956.2670747554,24032.03498913158,3.25,0.0,0.0,BENIGN,0.0,0.0,0.0,71.875,55.68133182930985,4,27659.11908966601,File_10
2017-07-03 02:13:50,1,0,1,1637583.89261745,26845.63758389261,3.0,0.0,0.0,BENIGN,0.0,0.0,0.0,146.0,171.1198410471445,1,0.0,File_10
2017-07-03 02:14:00,1,0,1,1146067.4157303371,22471.91011235955,4.0,0.0,0.0,BENIGN,0.0,0.0,0.0,56.0,55.42562584220407,2,27323.5,File_10
2017-07-03 02:14:10,24,0,1,883274.3981111296,13345.045944989033,3961.8888888888887,155294129.87500003,0.0,BENIGN,0.0,0.0,0.0,59.69491525423729,53.143998992096975,35,27243.474871477578,File_10
2017-07-03 02:15:10,1,0,1,20445.324729259177,255.5665591157397,10368.666666666668,322434436.33333325,0.0,BENIGN,0.0,0.0,0.0,63.333333333333336,62.93117934166921,2,0.0,File_10
2017-07-03 02:15:40,1,0,1,10662.213372727858,192.69060312158777,9485.0,269724972.00000006,0.0,BENIGN,0.0,0.0,0.0,59.5,57.27564927611035,1,0.0,File_10
2017-07-03 02:16:30,3,0,1,1138627.9634401784,22280.617134413074,16.666666666666668,0.0,0.0,BENIGN,1228.8,0.0,0.0,60.166666666666664,37.370665857951565,3,20566.634522935445,File_10
2017-07-03 02:16:50,1,0,1,1741496.598639456,27210.884353741498,3.0,0.0,0.0,BENIGN,0.0,0.0,0.0,49.0,36.76955262170047,1,0.0,File_10
2017-07-03 02:17:00,1,0,1,8130.081300813008,130.08130081300814,4.0,0.0,0.0,BENIGN,0.0,0.0,0.0,71.5,68.58935777509511,1,0.0,File_10
2017-07-03 02:17:30,3,0,1,759039.712220494,17046.424079123408,3451.555555555556,104585871.44444446,0.0,BENIGN,0.0,0.0,0.0,37.5,9.456668093391638,5,28853.300032674084,File_10
2017-07-03 02:18:10,1,0,1,5277.302711947227,65.15188533268181,3.0,0.0,0.0,BENIGN,2048.0,0.0,0.0,60.5,41.71930009000631,1,0.0,File_10
2017-07-03 02:18:30,1,0,1,1632653.06122449,27210.884353741498,3.0,0.0,0.0,BENIGN,0.0,0.0,0.0,28.0,11.313708498984761,1,0.0,File_10
2017-07-03 02:20:50,1,0,1,958083.8323353294,23952.09580838324,47.0,0.0,0.0,BENIGN,0.0,0.0,0.0,28.0,11.313708498984761,1,0.0,File_10
2017-07-03 02:21:00,3,0,1,1461893.4442463852,26426.405838170544,3.3333333333333335,0.0,0.0,BENIGN,0.0,0.0,0.0,50.0,37.218275080933026,3,5086.041981737862,File_10
2017-07-03 02:21:20,1,0,1,7534.256423528735,86.27011171979468,10051.0,302856769.0,0.0,BENIGN,0.0,0.0,0.0,109.66666666666667,129.32646029847618,2,24952.5,File_10
2017-07-03 02:21:30,2,0,1,2251985.4453409268,22907.767758266098,3.0,0.0,0.0,BENIGN,0.0,0.0,0.0,43.5,13.771952173409064,2,21029.879320201107,File_10
2017-07-03 02:23:00,2,0,1,679087.243653593,12803.247076706073,3.5,0.0,0.0,BENIGN,0.0,0.0,0.0,59.25,35.57503806510027,2,1896.9317916631114,File_10
2017-07-03 02:23:10,1,0,1,1840909.090909091,22727.272727272728,3.0,0.0,0.0,BENIGN,0.0,0.0,0.0,36.666666666666664,21.93931022920578,2,30454.0,File_10
2017-07-03 02:23:40,1,0,1,3310.058625913972,32.935906725512154,3.0,0.0,0.0,BENIGN,0.0,0.0,0.0,70.0,22.627416997969522,1,0.0,File_10
2017-07-03 02:23:50,1,0,1,1040000.0,20000.0,3.0,0.0,0.0,BENIGN,0.0,0.0,0.0,66.5,57.27564927611035,1,0.0,File_10
2017-07-03 02:24:00,3,0,1,1404296.67864714,26825.134755493036,18.333333333333332,0.0,0.0,BENIGN,0.0,0.0,0.0,116.83333333333333,97.34354969214277,3,27826.624258073418,File_10
2017-07-03 02:24:10,6,0,1,452805.1785828097,8223.92710284733,7289.444444444445,242565771.83333334,0.0,BENIGN,0.0,0.0,0.0,54.857142857142854,53.95561871769047,8,19772.167098604747,File_10
2017-07-03 02:24:30,1,0,1,2731707.3170731706,19512.19512195122,3.0,0.0,0.0,BENIGN,0.0,0.0,0.0,35.0,11.313708498984761,1,0.0,File_10
2017-07-03 02:24:40,3,0,1,1908453.7934183432,13647.422688061779,3.3333333333333335,0.0,0.0,BENIGN,0.0,0.0,0.0,62.0,45.36077600747148,3,24772.91017543155,File_10
2017-07-03 02:25:10,1,0,1,9247.284014485256,129.33264355923436,3.0,0.0,0.0,BENIGN,1365.3333333333333,0.0,0.0,68.0,50.05996404313531,3,3375.2563688637865,File_10
2017-07-03 02:25:30,1,0,1,2857142.8571428573,20408.163265306124,3.0,0.0,0.0,BENIGN,0.0,0.0,0.0,66.0,46.66904755831214,1,0.0,File_10
2017-07-03 02:25:40,1,0,1,1872340.425531915,21276.595744680853,3.0,0.0,0.0,BENIGN,0.0,0.0,0.0,49.5,27.577164466275352,1,0.0,File_10
2017-07-03 02:27:20,1,0,1,15023.23508816602,190.97332739194093,8618.0,222628831.00000003,0.0,BENIGN,0.0,0.0,0.0,77.0,73.53910524340094,1,0.0,File_10
2017-07-03 02:27:30,1,0,1,1142857.1428571427,21978.021978021978,49.0,0.0,0.0,BENIGN,0.0,0.0,0.0,79.0,45.254833995939045,1,0.0,File_10
2017-07-03 02:27:50,1,0,1,2828282.8282828284,20202.020202020205,3.0,0.0,0.0,BENIGN,0.0,0.0,0.0,58.5,43.1335136523794,1,0.0,File_10
2017-07-03 02:28:00,1,0,1,3111111.111111111,22222.222222222223,3.0,0.0,0.0,BENIGN,0.0,0.0,0.0,112.0,127.27922061357856,1,0.0,File_10
2017-07-03 02:29:10,2,0,1,1535442.8556630667,10993.879951698018,3.5,0.0,0.0,BENIGN,0.0,0.0,0.0,72.25,54.76236542249309,2,28831.200799750874,File_10
2017-07-03 02:31:00,21,0,1,828492.2165785157,12913.610134081964,2951.6984126984125,90727215.92063491,0.0,BENIGN,0.0,0.0,0.0,54.79245283018868,45.689738997253585,32,26554.697097481247,File_10
2017-07-03 02:31:10,3,0,1,1273352.673173026,11871.950825695463,3373.444444444444,101310935.11111115,0.0,BENIGN,0.0,0.0,0.0,52.4,43.125656194685575,7,24801.73493483425,File_10
2017-07-03 02:31:40,1,0,1,15199.81966315654,193.21804656554923,10101.333333333332,305929008.3333334,0.0,BENIGN,0.0,0.0,0.0,59.0,39.59797974644666,1,0.0,File_10
2017-07-03 02:31:50,5,0,1,267685.1406319398,3810.971274427193,21.2,0.0,0.0,BENIGN,1137.7777777777778,0.0,0.0,69.0,47.537119998773356,5,19187.045244379777,File_10
2017-07-03 02:32:30,3,0,1,786864.837493965,7107.652188215748,18.0,0.0,0.0,BENIGN,0.0,0.0,0.0,80.66666666666667,88.99812732112214,3,22003.746559165782,File_10
2017-07-03 02:34:10,1,0,1,8021.566177920968,98.62581366296271,8842.333333333332,234374924.3333333,0.0,BENIGN,0.0,0.0,0.0,41.0,11.313708498984761,1,0.0,File_10
2017-07-03 02:34:20,2,0,1,3404.433111181461,49.505936258268235,24.0,0.0,0.0,BENIGN,1365.3333333333333,0.0,0.0,45.0,19.782146833277054,2,20509.266247235664,File_10
