Timestamp,total_connections,sum_syn_ack_rst_flags,unique_dest_ports,avg_bytes_per_sec,avg_packets_per_sec,avg_iat_mean,avg_iat_variance,attack_fraction,dominant_attack_type,pkt_ttl_variance,pkt_tcp_window_avg,pkt_ip_frag_fraction,pkt_payload_mean,pkt_payload_std,pkt_retrans_count,pkt_portscan_delta_std,source_file,norm_total_connections,norm_sum_syn_ack_rst_flags,norm_unique_dest_ports,norm_avg_bytes_per_sec,norm_avg_packets_per_sec,norm_avg_iat_mean,norm_avg_iat_variance,norm_pkt_ttl_variance,norm_pkt_tcp_window_avg,norm_pkt_ip_frag_fraction,norm_pkt_payload_mean,norm_pkt_payload_std,norm_pkt_retrans_count,norm_pkt_portscan_delta_std
2017-07-03 01:07:30,1,0,1,1616438.3561643837,27397.260273972603,11.0,0.0,0.0,BENIGN,0.0,0.0,0.0,50.0,48.49742261192856,2,26355.5,File_17,-0.13770067449015552,-0.1184965899258719,-0.1208491394470834,0.3980975648970759,0.21155452589688992,-0.21078113451266536,-0.1308026388129262,-0.7193411264024303,-0.15852685543899067,-0.03864050141028219,-0.24476921575884922,-0.15865766553712915,-0.057145886712815286,0.9806885346890023
2017-07-03 01:07:40,1,0,1,10546.459706570276,170.10418881564956,3.0,0.0,0.0,BENIGN,0.0,0.0,0.0,59.5,43.1335136523794,1,0.0,File_17,-0.13770067449015552,-0.1184965899258719,-0.1208491394470834,-0.3374138048961662,-0.24717289113657714,-0.21078213496777623,-0.1308026388129262,-0.7193411264024303,-0.15852685543899067,-0.03864050141028219,-0.15311408003411514,-0.19871166539723473,-0.05784883022611186,-1.090943472025718
2017-07-03 01:07:40,2,0,1,182871.9303737917,2272.529252426584,3.5,0.0,0.0,BENIGN,0.0,0.0,0.0,61.25,48.61669809163652,2,28296.47669862019,File_10,-0.12322189702321336,-0.1184965899258719,-0.1208491394470834,-0.25848735706970577,-0.21175090229865964,-0.2107820724393318,-0.1308026388129262,-0.7193411264024303,-0.15852685543899067,-0.03864050141028219,-0.13623023924271677,-0.15776699791328153,-0.057145886712815286,1.133255909739715
2017-07-03 01:09:40,1,0,1,4188.94689240436,63.46889230915698,3.0,0.0,0.0,BENIGN,0.0,0.0,0.0,50.5,40.30508652763321,1,0.0,File_17,-0.13770067449015552,-0.1184965899258719,-0.1208491394470834,-0.3403255967600764,-0.24896949941905908,-0.21078213496777623,-0.1308026388129262,-0.7193411264024303,-0.15852685543899067,-0.03864050141028219,-0.23994526124702112,-0.2198324227615478,-0.05784883022611186,-1.090943472025718
2017-07-03 01:09:50,1,0,1,1886792.452830189,25157.23270440252,3.0,0.0,0.0,BENIGN,2048.0,0.0,0.0,49.0,18.384776310850235,1,0.0,File_17,-0.13770067449015552,-0.1184965899258719,-0.1208491394470834,0.5219219097402685,0.17381418835084628,-0.21078213496777623,-0.1308026388129262,0.34829872515241855,-0.15852685543899067,-0.03864050141028219,-0.25441712478250544,-0.383518292334974,-0.05784883022611186,-1.090943472025718
2017-07-03 01:10:20,1,0,1,1092592.5925925926,18518.51851851852,46.0,0.0,0.0,BENIGN,2048.0,0.0,0.0,76.0,82.02438661763951,1,0.0,File_10,-0.13770067449015552,-0.1184965899258719,-0.1208491394470834,0.15817200329798192,0.06196408540990049,-0.21077675752155528,-0.1308026388129262,0.34829872515241855,-0.15852685543899067,-0.03864050141028219,0.0060764188562124405,0.09169874836206972,-0.05784883022611186,-1.090943472025718
2017-07-03 01:12:30,1,0,1,1373493.9759036144,24096.385542168675,4.0,0.0,0.0,BENIGN,2048.0,0.0,0.0,38.0,22.62741699796952,1,0.0,File_17,-0.13770067449015552,-0.1184965899258719,-0.1208491394470834,0.2868270900268125,0.15594086815990246,-0.21078200991088736,-0.1308026388129262,0.34829872515241855,-0.15852685543899067,-0.03864050141028219,-0.36054412404272385,-0.35183715628850437,-0.05784883022611186,-1.090943472025718
2017-07-03 01:15:10,1,0,1,1467625.8992805756,28776.97841726619,3.0,0.0,0.0,BENIGN,0.0,0.0,0.0,108.0,90.50966799187808,1,0.0,File_10,-0.13770067449015552,-0.1184965899258719,-0.1208491394470834,0.32994026598652443,0.2348002346344365,-0.21078213496777623,-0.1308026388129262,-0.7193411264024303,-0.15852685543899067,-0.03864050141028219,0.3148095076132114,0.15506102045500886,-0.05784883022611186,-1.090943472025718
2017-07-03 01:15:30,1,0,1,4525.777253049981,65.59097468188378,4.0,0.0,0.0,BENIGN,2048.0,0.0,0.0,62.0,56.56854249492381,1,0.0,File_10,-0.13770067449015552,-0.1184965899258719,-0.1208491394470834,-0.3401713257531096,-0.24893374624077896,-0.21078200991088736,-0.1308026388129262,0.34829872515241855,-0.15852685543899067,-0.03864050141028219,-0.12899430747497462,-0.09838806791674766,-0.05784883022611186,-1.090943472025718
2017-07-03 01:15:40,4,0,1,314827.3273400642,6830.806344253337,3.25,0.0,0.0,BENIGN,0.0,0.0,0.0,41.0,32.992423372647245,5,28984.622762552903,File_17,-0.09426434208932902,-0.1184965899258719,-0.1208491394470834,-0.19805072681560712,-0.13495233141903573,-0.21078210370355402,-0.1308026388129262,-0.7193411264024303,-0.15852685543899067,-0.03864050141028219,-0.3316003969717552,-0.2744383847932795,-0.05503705617292555,1.1873465326206227
2017-07-03 01:16:50,1,0,1,601307.1895424837,26143.7908496732,1.0,0.0,0.0,BENIGN,2048.0,0.0,0.0,57.0,48.08326112068523,1,0.0,File_10,-0.13770067449015552,-0.1184965899258719,-0.1208491394470834,-0.06684065200829829,0.19043587547519727,-0.21078238508155395,-0.1308026388129262,0.34829872515241855,-0.15852685543899067,-0.03864050141028219,-0.1772338525932557,-0.1617503400096869,-0.05784883022611186,-1.090943472025718
2017-07-03 01:17:10,1,0,1,1003802.2813688212,15209.125475285173,0.0,0.0,0.0,BENIGN,2048.0,0.0,0.0,44.5,31.81980515339464,1,0.0,File_17,-0.13770067449015552,-0.1184965899258719,-0.1208491394470834,0.11750532855068832,0.006206909819367043,-0.2107825101384428,-0.1308026388129262,0.34829872515241855,-0.15852685543899067,-0.03864050141028219,-0.2978327153889584,-0.28319469485448695,-0.05784883022611186,-1.090943472025718
2017-07-03 01:17:50,1,0,1,874316.9398907104,21857.92349726776,3.0,0.0,0.0,BENIGN,0.0,0.0,0.0,47.0,26.87005768508881,1,0.0,File_10,-0.13770067449015552,-0.1184965899258719,-0.1208491394470834,0.05820000352303144,0.11822690682022952,-0.21078213496777623,-0.1308026388129262,-0.7193411264024303,-0.15852685543899067,-0.03864050141028219,-0.27371294282981784,-0.32015602024203477,-0.05784883022611186,-1.090943472025718
2017-07-03 01:18:40,4,0,1,872227.4207004124,12655.50622716311,3.75,0.0,0.0,BENIGN,0.0,0.0,0.0,82.125,64.86125301639757,4,4892.631527645029,File_17,-0.09426434208932902,-0.1184965899258719,-0.1208491394470834,0.05724298697337744,-0.0368168697525502,-0.21078204117510957,-0.1308026388129262,-0.7193411264024303,-0.15852685543899067,-0.03864050141028219,0.06516986162610677,-0.036463783114023526,-0.055739999686222126,-0.706365980810185
2017-07-03 01:19:50,1,0,1,621621.6216216217,27027.027027027027,1.0,0.0,0.0,BENIGN,2048.0,0.0,0.0,106.5,125.15790027001891,1,0.0,File_10,-0.13770067449015552,-0.1184965899258719,-0.1208491394470834,-0.05753647916948164,0.20531677779936294,-0.21078238508155395,-0.1308026388129262,0.34829872515241855,-0.15852685543899067,-0.03864050141028219,0.30033764407772706,0.41379029816784385,-0.05784883022611186,-1.090943472025718
2017-07-03 01:21:00,1,0,1,8029.825064525379,127.45754070675206,1.0,0.0,0.0,BENIGN,2048.0,0.0,0.0,70.0,67.88225099390856,1,0.0,File_10,-0.13770067449015552,-0.1184965899258719,-0.1208491394470834,-0.33856644374870815,-0.24789140858551464,-0.21078238508155395,-0.1308026388129262,0.34829872515241855,-0.15852685543899067,-0.03864050141028219,-0.051811035285724866,-0.013905038459495561,-0.05784883022611186,-1.090943472025718
2017-07-03 01:21:10,3,0,1,1296501.7810401728,16013.683865577195,3.0,0.0,0.0,BENIGN,0.0,0.0,0.0,83.33333333333333,88.21262192377385,3,29235.82096401604,File_10,-0.10874311955627118,-0.1184965899258719,-0.1208491394470834,0.2515640472078616,0.019762236386597687,-0.21078213496777623,-0.1308026388129262,-0.7193411264024303,-0.15852685543899067,-0.03864050141028219,0.07682775169635798,0.1379082530265632,-0.0564429431995187,1.207091566263703
2017-07-03 01:21:10,5,0,1,7485.333785236076,106.74715853497234,27541.533333333336,11367962906.66667,0.0,BENIGN,0.0,0.0,0.0,54.4,31.574251112787035,5,28353.777550055387,File_17,-0.07978556462238684,-0.1184965899258719,-0.1208491394470834,-0.3388158251221081,-0.2482403403685375,-0.207338251665365,-0.13074407048908152,-0.7193411264024303,-0.15852685543899067,-0.03864050141028219,-0.20231841605476186,-0.2850283243180586,-0.05503705617292555,1.1377599516985153
2017-07-03 01:21:20,1,0,1,1298701.298701299,25974.02597402597,3.0,0.0,0.0,BENIGN,0.0,0.0,0.0,68.0,41.01219330881976,1,0.0,File_17,-0.13770067449015552,-0.1184965899258719,-0.1208491394470834,0.252571443939477,0.18757565009340957,-0.21078213496777623,-0.1308026388129262,-0.7193411264024303,-0.15852685543899067,-0.03864050141028219,-0.0711068533330373,-0.2145522334204695,-0.05784883022611186,-1.090943472025718
2017-07-03 01:21:40,1,0,1,1538461.5384615385,25641.02564102564,3.0,0.0,0.0,BENIGN,0.0,0.0,0.0,69.0,72.12489168102785,1,0.0,File_17,-0.13770067449015552,-0.1184965899258719,-0.1208491394470834,0.3623835569197996,0.18196520799836452,-0.21078213496777623,-0.1308026388129262,-0.7193411264024303,-0.15852685543899067,-0.03864050141028219,-0.061458944309381085,0.017776097586974064,-0.05784883022611186,-1.090943472025718
2017-07-03 01:22:00,1,0,1,10729.546801409811,124.76217210941644,3.0,0.0,0.0,BENIGN,2048.0,0.0,0.0,89.5,84.14570696119915,1,0.0,File_10,-0.13770067449015552,-0.1184965899258719,-0.1208491394470834,-0.33732994953814743,-0.2479368205804634,-0.21078213496777623,-0.1308026388129262,0.34829872515241855,-0.15852685543899067,-0.03864050141028219,0.1363231906755714,0.10753931638530452,-0.05784883022611186,-1.090943472025718
2017-07-03 01:22:50,5,0,1,1440000.424759908,18098.077802981214,6494.9333333333325,628560668.4666668,0.0,BENIGN,0.0,0.0,0.0,56.90909090909091,51.21221445212957,6,27143.30034096812,File_17,-0.07978556462238684,-0.1184965899258719,-0.1208491394470834,0.3172875770659921,0.05488043396826963,-0.2099702739824284,-0.13079940043635083,-0.7193411264024303,-0.15852685543899067,-0.03864050141028219,-0.1781109352317699,-0.1383854586805895,-0.054334112659628966,1.042612322940044
2017-07-03 01:23:40,1,0,1,12938.525909237203,128.7415513356936,3.0,0.0,0.0,BENIGN,0.0,0.0,0.0,120.0,90.50966799187808,1,0.0,File_10,-0.13770067449015552,-0.1184965899258719,-0.1208491394470834,-0.33631821938805045,-0.24786977537206348,-0.21078213496777623,-0.1308026388129262,-0.7193411264024303,-0.15852685543899067,-0.03864050141028219,0.430584415897086,0.15506102045500886,-0.05784883022611186,-1.090943472025718
2017-07-03 01:24:10,1,0,1,1000000.0,21739.130434782608,48.0,0.0,0.0,BENIGN,0.0,0.0,0.0,31.5,10.598742063723098,3,0.0,File_17,-0.13770067449015552,-0.1184965899258719,-0.1208491394470834,0.1157638531848249,0.1162254625803364,-0.21077650740777756,-0.1308026388129262,-0.7193411264024303,-0.15852685543899067,-0.03864050141028219,-0.42325553269648925,-0.4416590656025762,-0.0564429431995187,-1.090943472025718
2017-07-03 01:24:50,1,0,1,13290.585835033518,233.16817254444769,4.0,0.0,0.0,BENIGN,2048.0,0.0,0.0,60.5,36.06244584051392,1,0.0,File_17,-0.13770067449015552,-0.1184965899258719,-0.1208491394470834,-0.33615697311808485,-0.2461103791991103,-0.21078200991088736,-0.1308026388129262,0.34829872515241855,-0.15852685543899067,-0.03864050141028219,-0.14346617101045894,-0.2515135588080174,-0.05784883022611186,-1.090943472025718
2017-07-03 01:25:00,1,0,1,8139.937651541392,115.46010853250202,2.0,0.0,0.0,BENIGN,2048.0,0.0,0.0,37.5,26.16295090390226,1,0.0,File_10,-0.13770067449015552,-0.1184965899258719,-0.1208491394470834,-0.33851601130061726,-0.24809354321371874,-0.21078226002466507,-0.1308026388129262,0.34829872515241855,-0.15852685543899067,-0.03864050141028219,-0.36536807855455194,-0.3254362095831131,-0.05784883022611186,-1.090943472025718
2017-07-03 01:25:30,1,0,1,935483.870967742,16129.032258064515,48.0,0.0,0.0,BENIGN,0.0,0.0,0.0,62.333333333333336,64.66323014923809,2,0.0,File_10,-0.13770067449015552,-0.1184965899258719,-0.1208491394470834,0.08621494858985103,0.02170564428344803,-0.21077650740777756,-0.1308026388129262,-0.7193411264024303,-0.15852685543899067,-0.03864050141028219,-0.1257783378004225,-0.03794248231516921,-0.057145886712815286,-1.090943472025718
2017-07-03 01:26:30,4,0,1,694443.4756526665,10823.982401244852,6339.5,278305825.6666666,0.0,BENIGN,0.0,0.0,0.0,53.0,45.254833995939045,6,26211.979421819266,File_17,-0.09426434208932902,-0.1184965899258719,-0.1208491394470834,-0.024183485902998465,-0.06767467184069263,-0.20998971199152008,-0.13080120496713876,-0.7193411264024303,-0.15852685543899067,-0.03864050141028219,-0.21582548868788057,-0.18287109737399992,-0.054334112659628966,0.9694073287402853
2017-07-03 01:26:30,1,0,1,10211.896859841714,204.23793719683428,12991.0,506142363.9999998,0.0,BENIGN,0.0,0.0,0.0,32.0,11.31370849898476,1,0.0,File_4,-0.13770067449015552,-0.1184965899258719,-0.1208491394470834,-0.33756703736357074,-0.24659780036398238,-0.20915789609527333,-0.13080003114168998,-0.7193411264024303,-0.15852685543899067,-0.03864050141028219,-0.41843157818466115,-0.4363201857457566,-0.05784883022611186,-1.090943472025718
2017-07-03 01:26:30,1,0,1,12144.765606023804,145.73718727228564,8325.333333333332,207783696.3333334,0.0,BENIGN,0.0,0.0,0.0,36.0,11.31370849898476,1,0.0,File_10,-0.13770067449015552,-0.1184965899258719,-0.1208491394470834,-0.33668176797384985,-0.24758343021909746,-0.2097413698530606,-0.13080156830074066,-0.7193411264024303,-0.15852685543899067,-0.03864050141028219,-0.37983994209003624,-0.4363201857457566,-0.05784883022611186,-1.090943472025718
2017-07-03 01:26:40,1,0,1,1540540.5405405406,27027.027027027027,4.0,0.0,0.0,BENIGN,0.0,0.0,0.0,44.0,19.79898987322333,1,0.0,File_10,-0.13770067449015552,-0.1184965899258719,-0.1208491394470834,0.36333575654812,0.20531677779936294,-0.21078200991088736,-0.1308026388129262,-0.7193411264024303,-0.15852685543899067,-0.03864050141028219,-0.30265666990078655,-0.3729579136528174,-0.05784883022611186,-1.090943472025718
2017-07-03 01:26:50,3,0,1,1283064.1472596806,12613.330347888434,33.0,0.0,0.0,BENIGN,0.0,0.0,0.0,46.142857142857146,27.358292901352424,4,26205.280282161963,File_17,-0.10874311955627118,-0.1184965899258719,-0.1208491394470834,0.24540950315015114,-0.03752745561397019,-0.21077838326111045,-0.1308026388129262,-0.7193411264024303,-0.15852685543899067,-0.03864050141028219,-0.2819825791358089,-0.3165102139035235,-0.055739999686222126,0.9688807535612327
2017-07-03 01:26:50,2,0,1,1109884.9067599068,24402.680652680647,26.5,0.0,0.0,BENIGN,0.0,0.0,0.0,37.5,9.39858145324779,2,1874.775779185933,File_10,-0.12322189702321336,-0.1184965899258719,-0.1208491394470834,0.1660920218921043,0.16110137645741557,-0.21077919613088802,-0.1308026388129262,-0.7193411264024303,-0.15852685543899067,-0.03864050141028219,-0.36536807855455194,-0.4506210433853092,-0.057145886712815286,-0.9435797145718618
2017-07-03 01:27:00,4,0,1,405972.6186249211,5278.194758877522,14.5,0.0,0.0,BENIGN,0.0,0.0,0.0,61.84615384615385,43.97887021787879,9,23183.586571226537,File_17,-0.09426434208932902,-0.1184965899258719,-0.1208491394470834,-0.1563054523105183,-0.16111097611876468,-0.21078069681355435,-0.1308026388129262,-0.7193411264024303,-0.15852685543899067,-0.03864050141028219,-0.13047860117092172,-0.19239912131574496,-0.05222528211973923,0.7313653428855709
2017-07-03 01:27:00,3,0,1,10833.913584700444,100.33036722902985,18.666666666666668,0.0,0.0,BENIGN,0.0,0.0,0.0,56.285714285714285,41.90351729753437,4,26532.41168468399,File_10,-0.10874311955627118,-0.1184965899258719,-0.1208491394470834,-0.33728214871425116,-0.24834845147981963,-0.21078017574318408,-0.1308026388129262,-0.7193411264024303,-0.15852685543899067,-0.03864050141028219,-0.18412521618158156,-0.20789643609271535,-0.055739999686222126,0.9945943952628171
2017-07-03 01:28:30,4,0,1,272077.27266520035,6571.995622934409,8651.75,305758546.5,0.0,BENIGN,0.0,0.0,0.0,45.18181818181818,27.741010009796614,7,26066.02692107104,File_10,-0.09426434208932902,-0.1184965899258719,-0.1208491394470834,-0.21763059476437793,-0.13931281524334244,-0.20970054920025546,-0.13080106352932291,-0.7193411264024303,-0.15852685543899067,-0.03864050141028219,-0.2912545956001019,-0.31365234455419516,-0.05363116914633239,0.9579349654001825
2017-07-03 01:28:30,1,0,1,1100671.1409395975,26845.63758389261,3.0,0.0,0.0,BENIGN,0.0,0.0,0.0,123.0,118.79393923933998,1,0.0,File_4,-0.13770067449015552,-0.1184965899258719,-0.1208491394470834,0.16187204324074067,0.2022606998723865,-0.21078213496777623,-0.1308026388129262,-0.7193411264024303,-0.15852685543899067,-0.03864050141028219,0.45952814296805466,0.3662685940981394,-0.05784883022611186,-1.090943472025718
2017-07-03 01:29:10,1,0,1,1319327.731092437,16806.72268907563,1.0,0.0,0.0,BENIGN,2048.0,0.0,0.0,75.5,75.66042558696059,1,0.0,File_10,-0.13770067449015552,-0.1184965899258719,-0.1208491394470834,0.2620185154238135,0.033123479476874655,-0.21078238508155395,-0.1308026388129262,0.34829872515241855,-0.15852685543899067,-0.03864050141028219,0.0012524643443843316,0.04417704429236538,-0.05784883022611186,-1.090943472025718
2017-07-03 01:29:30,1,0,1,2069651.7412935323,19900.49751243781,4.0,0.0,0.0,BENIGN,0.0,0.0,0.0,41.0,34.64101615137755,2,26385.0,File_10,-0.13770067449015552,-0.1184965899258719,-0.1208491394470834,0.6056729306114449,0.08524788531512485,-0.21078200991088736,-0.1308026388129262,-0.7193411264024303,-0.15852685543899067,-0.03864050141028219,-0.3316003969717552,-0.2621278225845233,-0.057145886712815286,0.9830073350987113
2017-07-03 01:30:30,3,0,1,534549.5924712482,6936.155510835455,1.3333333333333333,0.0,0.0,BENIGN,975.2380952380954,0.0,0.0,45.85714285714285,35.1588233185193,4,21355.50854580616,File_10,-0.10874311955627118,-0.1184965899258719,-0.1208491394470834,-0.09741616694443682,-0.13317739205622842,-0.21078234339592433,-0.1308026388129262,-0.21094119709059742,-0.15852685543899067,-0.03864050141028219,-0.28473912457113937,-0.25826119316246077,-0.055739999686222126,0.5876721878237166
2017-07-03 01:30:30,1,0,1,5179.166801540802,129.47917003852004,4.0,0.0,0.0,BENIGN,2048.0,0.0,0.0,53.5,40.30508652763321,1,0.0,File_17,-0.13770067449015552,-0.1184965899258719,-0.1208491394470834,-0.3398720680989181,-0.24785734785590113,-0.21078200991088736,-0.1308026388129262,0.34829872515241855,-0.15852685543899067,-0.03864050141028219,-0.21100153417605244,-0.2198324227615478,-0.05784883022611186,-1.090943472025718
2017-07-03 01:30:40,2,0,1,531459.2631522054,12040.064292386998,2.5,0.0,0.0,BENIGN,0.0,0.0,0.0,47.75,22.246722605064026,2,1810.1933598375615,File_10,-0.12322189702321336,-0.1184965899258719,-0.1208491394470834,-0.09883156256077626,-0.04718593247033562,-0.21078219749622065,-0.1308026388129262,-0.7193411264024303,-0.15852685543899067,-0.03864050141028219,-0.2664770110620757,-0.3546799213829853,-0.057145886712815286,-0.9486561125530482
2017-07-03 01:30:40,1,0,1,1401273.8853503186,25477.707006369423,3.0,0.0,0.0,BENIGN,0.0,0.0,0.0,71.5,64.34671708797582,1,0.0,File_17,-0.13770067449015552,-0.1184965899258719,-0.1208491394470834,0.2995505113822265,0.17921358990079458,-0.21078213496777623,-0.1308026388129262,-0.7193411264024303,-0.15852685543899067,-0.03864050141028219,-0.03733917175024054,-0.04030598516488688,-0.05784883022611186,-1.090943472025718
2017-07-03 01:30:50,2,0,1,421122.8901827341,10511.111603279343,16673.666666666664,1667766848.6666665,0.0,BENIGN,0.0,0.0,0.0,64.5,59.24243974269347,2,22653.668091503416,File_17,-0.12322189702321336,-0.1184965899258719,-0.1208491394470834,-0.14936650641334695,-0.07294596835682636,-0.2086973532592346,-0.13079404639318556,-0.7193411264024303,-0.15852685543899067,-0.03864050141028219,-0.10487453491583407,-0.07842123387914975,-0.057145886712815286,0.6897119466857635
2017-07-03 01:31:00,1,0,1,1420454.5454545454,22727.272727272728,4.0,0.0,0.0,BENIGN,2048.0,0.0,0.0,48.0,41.01219330881976,1,0.0,File_17,-0.13770067449015552,-0.1184965899258719,-0.1208491394470834,0.308335407562297,0.13287383966672017,-0.21078200991088736,-0.1308026388129262,0.34829872515241855,-0.15852685543899067,-0.03864050141028219,-0.26406503380616164,-0.2145522334204695,-0.05784883022611186,-1.090943472025718
2017-07-03 01:31:30,1,0,1,1118012.4223602484,24844.72049689441,3.0,0.0,0.0,BENIGN,0.0,0.0,0.0,93.0,33.94112549695428,1,0.0,File_4,-0.13770067449015552,-0.1184965899258719,-0.1208491394470834,0.1698144892296685,0.16854893342325675,-0.21078213496777623,-0.1308026388129262,-0.7193411264024303,-0.15852685543899067,-0.03864050141028219,0.17009087225836814,-0.2673541268312522,-0.05784883022611186,-1.090943472025718
2017-07-03 01:31:30,1,0,1,1132947.9768786128,23121.387283237,3.0,0.0,0.0,BENIGN,0.0,0.0,0.0,37.0,11.31370849898476,1,0.0,File_10,-0.13770067449015552,-0.1184965899258719,-0.1208491394470834,0.1766550930004793,0.13951394382256116,-0.21078213496777623,-0.1308026388129262,-0.7193411264024303,-0.15852685543899067,-0.03864050141028219,-0.37019203306638004,-0.4363201857457566,-0.05784883022611186,-1.090943472025718
2017-07-03 01:31:50,2,0,1,1620430.9656823622,25458.898643256187,3.0,0.0,0.0,BENIGN,0.0,0.0,0.0,42.6,14.976648490233051,3,23452.514826506347,File_10,-0.12322189702321336,-0.1184965899258719,-0.1208491394470834,0.3999262120819177,0.17889670363464996,-0.21078213496777623,-0.1308026388129262,-0.7193411264024303,-0.15852685543899067,-0.03864050141028219,-0.3161637425339052,-0.4089678576202312,-0.0564429431995187,0.7525040191067619
