Timestamp, Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Flow Bytes/s,Flow Packets/s,SYN Flag Count,ACK Flag Count,RST Flag Count,Fwd IAT Mean,Fwd IAT Std,Label
04/07/2017 09:00:25,21,276680,24,30,33834.50191792801,14.246008179565177,0,5,0,6099.06462409498,4248.543201613935,BENIGN
04/07/2017 09:00:23,21,778910,21,19,31017.307455711925,60.32830140768399,0,8,0,14701.765138034092,2680.904516085469,BENIGN
04/07/2017 09:00:27,443,330217,29,3,33633.85248382039,35.242333894006556,0,2,0,1982.8382251171859,2563.828513513746,BENIGN
04/07/2017 09:00:25,25,742545,23,23,26634.700088340698,32.85516554443487,0,3,0,10724.341658027339,234.90109708486335,BENIGN
04/07/2017 09:00:28,25,14951,20,11,21123.03875420827,108.95440723584733,0,6,0,4169.873366597627,1126.8013504304133,BENIGN
04/07/2017 09:00:28,53,644892,28,8,30935.155128992115,33.26829523061325,0,2,0,10494.758388445589,2965.3124951877758,BENIGN
04/07/2017 09:00:26,445,754069,10,27,6885.104962109196,108.07918496776037,0,3,0,3177.571628096685,1480.3808990186726,BENIGN
04/07/2017 09:00:28,53,582525,9,8,10053.354126949493,85.2490704716795,1,8,0,744.8861203374954,3984.6358742679213,BENIGN
04/07/2017 09:00:28,443,354181,13,2,26415.902054911458,50.488108557266735,1,5,0,1418.9404967449534,618.4296942134438,BENIGN
04/07/2017 09:00:26,445,105984,39,4,8003.854760668622,30.66785911079908,1,9,0,7640.925932757832,1888.3096366425552,BENIGN
04/07/2017 09:00:29,21,11976,8,28,28582.079232411917,113.27159718278213,1,2,0,14234.36929677586,701.810466307834,BENIGN
04/07/2017 09:00:30,445,562699,34,15,31019.364859995007,25.090085414163237,1,4,0,12542.939085882792,4821.472128306232,BENIGN
04/07/2017 09:00:29,53,196185,8,29,12293.038568548796,103.17628231444347,1,9,0,2487.9220888439277,3294.2560552324,BENIGN
04/07/2017 09:00:28,21,692285,36,21,22285.754509600854,104.98095701599495,1,2,0,9727.64681306989,4735.232947573096,BENIGN
04/07/2017 09:00:31,3306,265149,16,22,22488.852583918375,48.92286055258079,0,1,0,7124.091160863818,1868.0834089932903,BENIGN
04/07/2017 09:00:32,25,128226,34,32,1854.8453204624425,92.30825269720066,1,8,0,14634.23925853515,1604.6382925096796,BENIGN
04/07/2017 09:00:32,25,755533,26,17,29922.47592336982,85.68391007115802,0,6,0,6483.889451407097,3768.3976111846932,BENIGN
04/07/2017 09:00:33,3306,536086,40,5,9684.522291347574,68.06703847233726,0,3,0,8542.0439192029,4191.080160342906,BENIGN
04/07/2017 09:00:31,22,764972,6,23,24175.91987785543,46.06820776096004,0,4,0,10951.592458467374,1811.252423665894,BENIGN
04/07/2017 09:00:32,25,77104,28,30,8198.136697643038,32.05817698310334,1,4,0,7918.561204761222,3516.00904966658,BENIGN
04/07/2017 09:00:34,21,623793,29,32,11981.172259441271,51.53538667822669,1,1,0,2141.948329284921,3163.1918403539535,BENIGN
04/07/2017 09:00:33,53,140621,14,16,6629.987753234693,112.27318717813291,0,2,0,13395.150865455076,3980.7663664831316,BENIGN
04/07/2017 09:00:35,8080,59135,32,29,6561.118137502039,34.3019488375442,0,10,0,8593.30741760432,1210.6329864702836,BENIGN
04/07/2017 09:00:36,53,145510,32,17,4110.144192014481,50.48099992778165,1,8,0,3637.7986237139025,2595.471040836467,BENIGN
04/07/2017 09:00:35,25,313742,24,2,13982.429755987105,87.16784540485429,1,4,0,10458.123602039164,2214.2901362222483,BENIGN
04/07/2017 09:00:35,80,307283,15,26,25217.85702919333,100.79907393644157,1,2,0,9531.649683395573,1546.930657675128,BENIGN
04/07/2017 09:00:35,25,367763,8,6,19744.952302381393,85.80127321413087,1,3,0,7858.122635453633,1510.1264612515743,BENIGN
04/07/2017 09:00:36,445,331672,23,20,10847.822741594337,14.526933828198622,1,10,0,1820.3614505487708,2633.1554782684016,BENIGN
04/07/2017 09:00:34,445,284280,4,9,24706.079351989607,83.8385916836555,0,4,0,1679.6493884181918,1730.1527450547874,BENIGN
04/07/2017 09:00:38,3306,257384,4,17,13721.674355055435,59.16496330564956,1,8,0,1420.0614750858683,1649.4419135502353,BENIGN
04/07/2017 09:00:35,22,495071,19,24,2432.5343764837,41.226801914872865,1,9,0,14856.851319091502,1433.8205005480472,BENIGN
04/07/2017 09:00:38,8080,736231,30,15,31477.113419086032,10.85337120425849,1,2,0,2206.966910572173,2050.6845345562824,BENIGN
04/07/2017 09:00:38,445,269016,9,29,6564.122395871781,22.99081290253435,0,6,0,8393.592418453392,4114.262159254913,BENIGN
04/07/2017 09:00:40,22,716497,27,22,21829.350759559442,103.47671727433284,1,8,0,4561.5658117153835,1773.3881899435298,BENIGN
04/07/2017 09:00:37,80,204641,21,9,15872.73191761289,27.948334320220695,0,3,0,14457.076822325445,2210.8306442590947,BENIGN
04/07/2017 09:00:39,445,736464,21,22,4617.324960586043,73.51844051484899,1,4,0,9356.128712111935,3437.2818535651545,BENIGN
04/07/2017 09:00:39,3306,328837,38,26,734.9970557148575,64.86015327635131,0,9,0,4069.2776897254907,4145.573818254963,BENIGN
04/07/2017 09:00:40,53,697873,37,29,9779.875475025889,106.46127830550864,1,10,0,8927.80475004581,4901.554974146954,BENIGN
04/07/2017 09:00:38,25,637023,30,3,18029.714029205315,30.94959585680006,0,2,0,4929.2117481892365,2829.724641979469,BENIGN
04/07/2017 09:00:40,53,45955,27,23,15747.657705033578,87.9121193190634,1,5,0,2999.4229111253585,2326.0392645195966,BENIGN
04/07/2017 09:00:43,25,350742,31,35,568.9537928615736,10.256698250966604,1,4,0,14815.429001182314,766.6985983290242,BENIGN
04/07/2017 09:00:40,3306,157592,19,6,15438.173364967239,99.40175856435778,0,6,0,10701.336005989924,673.1009787945608,BENIGN
04/07/2017 09:00:41,80,791374,29,21,29976.85646632011,66.15783495974156,1,8,0,9098.324681395266,4268.218139097618,BENIGN
04/07/2017 09:00:43,8080,121407,15,11,33700.10392866632,22.192944610059424,0,10,0,878.5234333425194,3910.301818934091,BENIGN
04/07/2017 09:00:44,53,768997,24,26,1855.224072563373,68.7506696255517,0,4,0,11072.910362260236,4185.500768935202,BENIGN
04/07/2017 09:00:44,443,31667,31,11,24140.203855249663,17.632071863881137,0,3,0,8440.759522606793,4324.42814837249,BENIGN
04/07/2017 09:00:45,80,333145,19,19,16447.675041984912,92.0558347252617,1,9,0,5468.0307979025365,430.00928165985346,BENIGN
04/07/2017 09:00:43,80,10427,26,30,33378.8041832253,99.34869772653788,0,10,0,10970.424164669988,1813.5427683663204,BENIGN
04/07/2017 09:00:46,53,511157,10,27,13905.710344399211,29.103809335419136,0,4,0,3317.3782634213685,152.84320478082967,BENIGN
04/07/2017 09:00:44,25,94580,22,18,18984.507771799315,67.43594722940936,0,3,0,2450.79910031072,4399.933849869545,BENIGN
04/07/2017 09:00:46,8080,26745,39,7,15350.01641931751,63.42270938615191,1,9,0,2258.951554393885,257.3419527394902,BENIGN
04/07/2017 09:00:46,443,706787,24,11,14692.321171280066,56.80354969326319,0,6,0,819.7965746243965,3977.36886669554,BENIGN
04/07/2017 09:00:48,53,487604,29,5,17293.209596282475,118.96430629573557,0,4,0,1411.4945119418976,1974.3568721496868,BENIGN
04/07/2017 09:00:46,8080,257792,9,3,31202.375634737924,82.71409274846633,1,5,0,3724.5887704441398,1550.1203253140252,BENIGN
04/07/2017 09:00:46,445,526632,34,33,8568.317679684893,22.57091089747489,1,6,0,1338.8140779353205,2825.197307677271,BENIGN
04/07/2017 09:00:49,445,569286,8,13,22075.61282010551,18.01812300175038,0,10,0,11737.686378795766,2344.084592833239,BENIGN
04/07/2017 09:00:48,443,359090,18,16,10542.541589514152,13.529617295595367,0,3,0,8295.63829395173,4393.400743562496,BENIGN
04/07/2017 09:00:48,3306,305874,32,16,8487.405179832665,78.84050501258366,0,8,0,3793.2018655816387,4812.6172470112815,BENIGN
04/07/2017 09:00:49,443,583320,35,13,22457.014875283487,83.71384958253266,1,3,0,9455.871500809857,645.9538411786051,BENIGN
04/07/2017 09:00:49,25,448610,9,15,34889.956841211686,115.21747583873542,0,6,0,12098.072735371634,2765.372434654285,BENIGN
04/07/2017 09:00:50,80,169506,27,28,24276.33559483576,32.50070330348738,1,7,0,12890.194697410576,1342.7970672436963,BENIGN
04/07/2017 09:00:50,21,277160,28,20,18000.314996943664,70.5354501491147,1,7,0,7886.77037229091,951.4944113240084,BENIGN
04/07/2017 09:00:51,445,201676,12,13,24997.452025865226,25.975540237371437,1,3,0,3329.32902224062,1009.3308200955372,BENIGN
04/07/2017 09:00:51,3306,754107,39,26,13810.730352321843,34.09644559546281,1,6,0,5817.072734641954,4990.043333088128,BENIGN
04/07/2017 09:00:52,80,373611,20,9,1180.3271547565175,73.53245941132397,0,3,0,2054.607167891577,2697.406304102339,BENIGN
04/07/2017 09:00:52,25,87480,8,6,20230.79000631354,5.477227563817191,0,7,0,13573.569653764682,1907.3562993603082,BENIGN
04/07/2017 09:00:53,25,125648,32,6,10429.188505711523,107.16240941989889,0,7,0,2923.9866908791482,2661.9291569780194,BENIGN
04/07/2017 09:00:51,53,630366,10,18,2874.758754546113,11.936067919836503,0,2,0,11541.740497030081,4913.2167934089775,BENIGN
04/07/2017 09:00:54,22,357688,20,9,19876.514121241587,82.77836720592006,1,5,0,12968.170525321479,3854.0416875916494,BENIGN
04/07/2017 09:00:54,22,157707,4,25,10368.720146028749,63.67728710316861,0,5,0,10432.420665290028,2741.072148225323,BENIGN
04/07/2017 09:00:52,8080,24109,33,21,27244.030432601197,29.618415147986482,0,10,0,4697.392729654604,388.29579289757623,BENIGN
04/07/2017 09:00:53,445,242311,4,28,21915.626511640345,68.01703980844822,0,2,0,4163.415482502499,356.81280787374465,BENIGN
04/07/2017 09:00:53,80,600046,40,2,27872.283519517674,92.00269970028303,1,10,0,10410.708774365496,4246.774234141738,BENIGN
04/07/2017 09:00:55,25,353019,29,29,31162.107554482373,28.107241264166422,0,8,0,4202.007388439248,2202.048986778395,BENIGN
04/07/2017 09:00:54,3306,209840,8,4,13104.099450350133,84.03760258514012,0,4,0,7791.524879603991,2758.955848139448,BENIGN
04/07/2017 09:00:56,21,209840,12,14,29685.243224882393,117.17229871476779,1,2,0,8336.838639720587,2212.5074375172385,BENIGN
04/07/2017 09:00:54,3306,606932,30,34,8953.025966260517,65.78304967131277,1,9,0,7348.310019667894,789.6529972771689,BENIGN
04/07/2017 09:00:58,53,712152,24,10,18490.003815428456,25.12828225420242,1,8,0,3967.5797499964488,3291.8524864096635,BENIGN
04/07/2017 09:00:58,8080,537286,33,29,10039.613848697667,104.24619839730606,1,6,0,7432.844461337386,4971.822291049126,BENIGN
04/07/2017 09:00:58,8080,576754,36,5,11134.1633233864,116.6104673698196,1,10,0,2017.750062440902,621.2098610196733,BENIGN
04/07/2017 09:00:58,25,362761,34,18,10319.540262855315,71.14664742956249,1,3,0,5295.049146510589,3265.6958948751067,BENIGN
04/07/2017 09:00:58,53,463019,12,15,34326.0552246929,114.94868624902416,0,4,0,5986.617853738613,4145.619882499253,BENIGN
04/07/2017 09:00:57,3306,59917,18,18,4741.123772425715,45.99213950009927,1,5,0,5998.729835859606,1889.0066426356,BENIGN
04/07/2017 09:01:00,21,698936,14,14,28101.955509546046,24.880308574562445,0,9,0,6677.588528816716,2707.348045385754,BENIGN
04/07/2017 09:01:00,3306,454470,16,29,27126.477584484648,6.683340534362265,0,10,0,12209.395261860194,1647.1762845040644,BENIGN
04/07/2017 09:00:58,443,701261,33,33,34552.77007212731,21.887987092712773,1,3,0,10185.653993569633,1250.4605852711488,BENIGN
04/07/2017 09:01:01,8080,789284,26,21,30319.47875845552,98.30851140785167,0,9,0,2054.2864225706644,3528.896327719852,BENIGN
04/07/2017 09:00:59,443,61847,7,19,1143.4659216248679,62.260154917532866,1,3,0,742.6158687664888,4399.172402655119,BENIGN
04/07/2017 09:01:01,22,586362,3,19,21754.098778737316,66.41935751607181,0,8,0,3396.2989479653966,1725.770152604282,BENIGN
04/07/2017 09:01:00,445,54416,9,15,24822.86612649833,58.755491585932745,0,7,0,3856.2941103263306,1869.7550453954018,BENIGN
04/07/2017 09:01:00,443,115705,39,26,17970.38130197377,41.51715363829484,0,10,0,14245.43564082965,3272.7794982925575,BENIGN
04/07/2017 09:01:01,25,699932,12,24,16966.603007439546,32.7691865545427,0,9,0,7415.515600499449,1018.4012344137727,BENIGN
04/07/2017 09:01:03,8080,249576,26,9,17551.14488918582,23.080012024958112,0,4,0,3718.7010240976333,4920.803225435019,BENIGN
04/07/2017 09:01:04,80,605675,34,5,22344.842620177642,37.071248400037256,1,2,0,7107.679438251667,3500.285273766665,BENIGN
04/07/2017 09:01:05,3306,479738,34,16,24411.09418274021,46.86434371204728,0,7,0,4962.21409737557,1332.9270477218915,BENIGN
04/07/2017 09:01:03,25,436592,15,17,1426.050026980617,78.54640909619157,1,7,0,5202.59901298513,895.9693788123946,BENIGN
04/07/2017 09:01:06,53,220843,3,14,13231.996877381362,7.866148236069845,0,3,0,10827.256201638242,4034.9367378445586,BENIGN
04/07/2017 09:01:04,3306,553629,37,24,29203.207383661305,22.882581635480072,1,4,0,4292.720387126081,282.2085781027757,BENIGN
04/07/2017 09:01:05,443,387697,13,20,1875.2609149930902,93.82561011954212,1,4,0,8734.42577830701,760.900645388934,BENIGN
04/07/2017 09:01:06,3306,221773,6,15,4670.465624266144,29.051448781346856,1,10,0,3620.7658628133636,2290.254816069396,BENIGN
04/07/2017 09:01:05,3306,784303,30,14,8482.911564024991,39.42996260176421,0,3,0,3546.8813000691,3161.693715675859,BENIGN
04/07/2017 09:01:06,443,344333,11,5,10617.09215783287,65.5401024899675,1,5,0,9192.788131437943,3299.592459677774,BENIGN
04/07/2017 09:01:08,3306,701440,7,17,32104.507558898866,107.5703422727774,0,9,0,11440.874856007676,1917.2138400878875,BENIGN
04/07/2017 09:01:09,443,439966,14,6,20704.97392339828,106.81256987077514,0,7,0,13336.15440147929,1014.1255068663035,BENIGN
04/07/2017 09:01:10,443,73076,22,10,8790.693072621581,22.386954020220454,0,9,0,13086.922239715683,436.94814568041505,BENIGN
04/07/2017 09:01:09,53,210759,8,18,15070.084352180695,92.63880196583968,1,1,0,7480.334283165907,3045.9496787097496,BENIGN
04/07/2017 09:01:08,3306,372463,9,25,31325.23770585567,58.11417449070983,1,6,0,10794.832597949047,1708.9858648361153,BENIGN
04/07/2017 09:01:08,22,178332,35,35,26483.85542707632,6.6255875039119285,1,10,0,11832.467566196872,175.13734867248868,BENIGN
04/07/2017 09:01:08,53,585339,27,24,22969.18487836378,88.60390550898057,1,5,0,12849.841607505816,3181.2288436705667,BENIGN
04/07/2017 09:01:10,21,783799,6,6,25206.649625955288,71.77596267362823,0,5,0,10857.024614931735,1347.1266658423567,BENIGN
04/07/2017 09:01:09,443,112935,27,22,30442.607049382357,64.37528522706697,1,9,0,10096.353235491775,2100.382453398173,BENIGN
04/07/2017 09:01:12,3306,599431,34,8,1421.968505310346,80.85841094207065,0,8,0,3151.087763490637,4884.381994972891,BENIGN
04/07/2017 09:01:10,22,693760,17,33,13274.044231162596,32.505741878171634,1,4,0,9843.07235530835,1826.9215962412504,BENIGN
04/07/2017 09:01:13,25,447764,7,18,1688.6790659620642,30.05916818283303,0,9,0,2128.0028475491345,3066.699547096009,BENIGN
04/07/2017 09:01:13,8080,689048,13,11,2480.473816081962,110.38765781735431,1,4,0,1982.7301827123338,3193.012090724914,BENIGN
04/07/2017 09:01:13,80,204126,16,18,9543.03219772546,44.60272029959397,0,5,0,14590.750123238031,2666.4065476445185,BENIGN
04/07/2017 09:01:13,53,567037,18,18,13181.759651848415,35.38842305934139,0,8,0,8343.740912179032,1987.634174920566,BENIGN
04/07/2017 09:01:13,3306,599926,33,12,10557.011241382048,51.918382294876714,0,10,0,5005.8930722664945,561.9028929690492,BENIGN
04/07/2017 09:01:14,8080,267888,6,7,1933.4873282444482,52.16171692665802,1,7,0,2989.8098572416716,3211.1324892200864,BENIGN
04/07/2017 09:01:13,80,754469,39,3,10449.6467893223,67.17519418645477,1,6,0,1073.2141776870963,297.86119382863865,BENIGN
04/07/2017 09:01:14,80,510343,13,27,7306.50587205002,93.85150700333715,0,9,0,8871.254287454563,3906.5460142925695,BENIGN
04/07/2017 09:01:14,22,136494,15,32,11995.449805875733,78.15964409545344,1,8,0,861.9681837560736,2662.6736723134914,BENIGN
04/07/2017 09:01:16,21,119547,24,21,22012.660743683657,33.09149239988942,0,3,0,826.8415007683008,4628.1986376784,BENIGN
04/07/2017 09:01:14,21,120431,40,12,17187.870900324466,69.02468934406026,1,4,0,11970.192098557021,4305.269089022039,BENIGN
04/07/2017 09:01:15,443,196462,23,3,34425.180979874116,57.62549865070422,1,10,0,8833.728548116564,3395.158451580242,BENIGN
04/07/2017 09:01:19,443,323328,17,26,1594.908813105256,101.99897278195981,1,8,0,10298.284957476944,1987.2535700165447,BENIGN
04/07/2017 09:01:16,80,37324,25,13,9795.104883646056,14.560849532076347,0,3,0,1284.8920015220647,4781.983072276834,BENIGN
04/07/2017 09:01:16,443,203353,23,12,3016.5784669934296,104.06310163825837,1,2,0,11871.343878550966,4900.743315815424,BENIGN
04/07/2017 09:01:18,443,642944,24,35,15927.777748375429,47.05702817896382,1,9,0,2613.463826044008,2547.752238347071,BENIGN
04/07/2017 09:01:19,22,773102,22,8,34276.45964494326,116.95319691077289,0,1,0,6741.925194081456,2025.4258077712736,BENIGN
04/07/2017 09:01:19,8080,415510,38,11,29867.359793615502,108.99420262803937,1,4,0,13428.280202524798,803.5900837843163,BENIGN
04/07/2017 09:01:18,21,120207,10,4,2794.325072349591,92.09134538979679,0,7,0,2873.035442148392,1248.7146390400683,BENIGN
04/07/2017 09:01:21,8080,736862,7,2,6841.549268658428,106.59018625111963,0,7,0,1561.1904812645091,992.7456535417283,BENIGN
04/07/2017 09:01:19,80,30710,10,26,5515.7549324970005,29.909906160355725,1,10,0,3362.4638729400326,1569.2472113687888,BENIGN
04/07/2017 09:01:21,80,242460,6,17,4875.003908048606,57.45309859553202,1,9,0,5209.134828531589,647.8452771664969,BENIGN
04/07/2017 09:01:21,445,210760,37,19,27619.426584430148,100.32177502276764,0,2,0,8706.497492706976,4284.111546517536,BENIGN
04/07/2017 09:01:23,3306,687343,4,24,25720.92204368252,47.36399491882106,0,2,0,14813.959533649882,581.3189438563167,BENIGN
04/07/2017 09:01:22,80,356457,27,13,9081.472207005889,91.85059433710502,1,2,0,1937.3563792724208,4754.369901603243,BENIGN
04/07/2017 09:01:24,25,642305,25,15,31635.762718664864,51.1740357302596,0,6,0,8507.127525791475,2302.974876608031,BENIGN
04/07/2017 09:01:22,3306,557436,18,33,4356.7629560900605,83.56099188216953,1,10,0,9893.536747414839,3641.4248854243856,BENIGN
04/07/2017 09:01:23,443,370742,12,32,4213.817053726232,7.714548557944061,0,3,0,2509.201097455755,4668.759472843187,BENIGN
04/07/2017 09:01:25,80,463407,30,2,29630.07628858813,82.58026979634317,0,6,0,1906.388496452733,1635.363201334913,BENIGN
04/07/2017 09:01:23,21,358919,6,21,28060.215015551774,112.98835398871012,1,4,0,7767.941464090599,1332.2928883595462,BENIGN
04/07/2017 09:01:23,3306,504564,24,8,12334.688572707204,51.961406477890776,1,10,0,1073.7937527859287,3458.3561858648627,BENIGN
04/07/2017 09:01:26,22,409679,13,33,25909.326904929152,30.303353149429437,0,4,0,674.1684300344958,4370.688299155915,BENIGN
04/07/2017 09:01:23,53,510552,33,22,26332.457460570833,68.3928543196821,1,3,0,2078.2343176092427,4865.828561444133,BENIGN
04/07/2017 09:01:25,8080,118994,24,12,7315.203130626237,118.05576123165123,0,2,0,2881.264440944398,1209.0754741210803,BENIGN
04/07/2017 09:01:27,443,563832,23,11,4638.516333442399,49.27068107798471,1,5,0,11928.720115478329,4410.7603971563885,BENIGN
04/07/2017 09:01:26,21,463208,30,22,33274.4733035166,117.57397314458021,1,6,0,3670.4170669554687,277.29176438179326,BENIGN
04/07/2017 09:01:28,3306,354385,21,2,21857.16207999783,117.28371362871843,1,9,0,1490.7621837089291,1872.386350523513,BENIGN
04/07/2017 09:01:27,3306,600962,33,35,2470.821812452802,75.96620314915775,0,3,0,13636.089883887023,1862.8752014409106,BENIGN
04/07/2017 09:01:28,21,438908,4,12,23379.057717303058,68.19355987735545,0,9,0,10104.63411130366,2517.6924135942345,BENIGN
